x	y	xdot	ydot	theta	thetadot	cl	cr
1.016956806182861328e+01	2.220874214172363281e+01	5.140082836151123047e-01	-6.564528942108154297e+00	-9.645388275384902954e-02	-2.936746478080749512e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.017832374572753906e+01	2.209657287597656250e+01	5.253752470016479492e-01	-6.729784488677978516e+00	-1.014576181769371033e-01	-3.002232611179351807e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.018725585937500000e+01	2.198164939880371094e+01	5.359750986099243164e-01	-6.895048141479492188e+00	-1.065632402896881104e-01	-3.063388764858245850e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.019635200500488281e+01	2.186397171020507812e+01	5.458210706710815430e-01	-7.060314178466796875e+00	-1.117636561393737793e-01	-3.120289146900177002e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.020559978485107422e+01	2.174353981018066406e+01	5.549264550209045410e-01	-7.225574970245361328e+00	-1.170520037412643433e-01	-3.173008263111114502e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.021498680114746094e+01	2.162035369873046875e+01	5.633051395416259766e-01	-7.390823364257812500e+00	-1.224213242530822754e-01	-3.221623599529266357e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.022450160980224609e+01	2.149441337585449219e+01	5.709708929061889648e-01	-7.556052684783935547e+00	-1.278649568557739258e-01	-3.266212642192840576e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.023413276672363281e+01	2.136571884155273438e+01	5.779381394386291504e-01	-7.721256732940673828e+00	-1.333762556314468384e-01	-3.306854069232940674e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.024386882781982422e+01	2.123427200317382812e+01	5.842212438583374023e-01	-7.886427879333496094e+00	-1.389490067958831787e-01	-3.343628644943237305e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.025369834899902344e+01	2.110007095336914062e+01	5.898351073265075684e-01	-8.051560401916503906e+00	-1.445765793323516846e-01	-3.376616239547729492e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.026361083984375000e+01	2.096311759948730469e+01	5.947945713996887207e-01	-8.216646194458007812e+00	-1.502530872821807861e-01	-3.405898511409759521e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.027363967895507812e+01	2.082360649108886719e+01	6.017932295799255371e-01	-8.370250701904296875e+00	-1.559559255838394165e-01	-3.421700596809387207e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.028384304046630859e+01	2.068181228637695312e+01	6.122497916221618652e-01	-8.507236480712890625e+00	-1.616549640893936157e-01	-3.419415056705474854e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.029427909851074219e+01	2.053799819946289062e+01	6.262215375900268555e-01	-8.628356933593750000e+00	-1.673209667205810547e-01	-3.399603962898254395e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.030500602722167969e+01	2.039241600036621094e+01	6.436911821365356445e-01	-8.734546661376953125e+00	-1.729262173175811768e-01	-3.363122045993804932e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.031608200073242188e+01	2.024529647827148438e+01	6.646189689636230469e-01	-8.826700210571289062e+00	-1.784443408250808716e-01	-3.310906589031219482e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.032756328582763672e+01	2.009686279296875000e+01	6.889476776123046875e-01	-8.905664443969726562e+00	-1.838509440422058105e-01	-3.243949115276336670e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.033950614929199219e+01	1.994731903076171875e+01	7.166038751602172852e-01	-8.972234725952148438e+00	-1.891231387853622437e-01	-3.163276314735412598e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.035196304321289062e+01	1.979686164855957031e+01	7.474988698959350586e-01	-9.027163505554199219e+00	-1.942396461963653564e-01	-3.069935441017150879e-01	0.000000000000000000e+00	0.000000000000000000e+00
